"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000244515",3.966254,0.1714202,0.858197,0.1997446,0.8416803,NA,"KRT18P34"
"ENSG00000244527",0.1862932,0.8946997,3.533812,0.2531826,0.8001271,NA,"RPL21P128"
"ENSG00000244528",1.06554,0.8081303,1.921074,0.4206659,0.6739991,NA,NA
"ENSG00000244535",0,NA,NA,NA,NA,NA,NA
"ENSG00000244537",0,NA,NA,NA,NA,NA,"KRTAP4-2"
"ENSG00000244538",0.5562424,0.4195091,3.003676,0.1396652,0.8889245,NA,NA
"ENSG00000244540",0,NA,NA,NA,NA,NA,"RPL35AP29"
"ENSG00000244551",0,NA,NA,NA,NA,NA,"RPL34P29"
"ENSG00000244556",1.58645,-0.9632824,1.329816,-0.7243727,0.4688369,NA,NA
"ENSG00000244559",0,NA,NA,NA,NA,NA,NA
"ENSG00000244560",228.7188,0.1204779,0.1501884,0.8021784,0.4224498,0.7150203,"LOC155060"
"ENSG00000244561",0,NA,NA,NA,NA,NA,NA
"ENSG00000244563",12.60237,-0.1061008,0.9060843,-0.1170981,0.9067823,0.974159,"RPS26P19"
"ENSG00000244565",0,NA,NA,NA,NA,NA,"POLR2DP2"
"ENSG00000244571",0,NA,NA,NA,NA,NA,NA
"ENSG00000244573",0.3156421,0.6955465,3.525454,0.1972928,0.8435984,NA,NA
"ENSG00000244575",0,NA,NA,NA,NA,NA,"IGKV1-27"
"ENSG00000244582",1.144885,0.7457487,1.764244,0.4227015,0.672513,NA,"RPL21P120"
"ENSG00000244585",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000244588",1.174817,0.7199334,1.849108,0.3893409,0.697024,NA,"RAD21L1"
"ENSG00000244593",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,"RPL10AP11"
"ENSG00000244604",0,NA,NA,NA,NA,NA,NA
"ENSG00000244607",28.84303,0.9023998,0.321918,2.803197,0.005059871,0.03852778,"CCDC13"
"ENSG00000244615",0,NA,NA,NA,NA,NA,"PSPC1P2"
"ENSG00000244617",19.74609,0.2584749,0.3754231,0.6884895,0.4911446,0.7638234,"ASPRV1"
"ENSG00000244621",0,NA,NA,NA,NA,NA,"RPS17P11"
"ENSG00000244623",0.9236632,1.438055,2.336941,0.615358,0.5383183,NA,"OR2AE1"
"ENSG00000244624",0,NA,NA,NA,NA,NA,"KRTAP20-1"
"ENSG00000244627",80.23934,0.09926315,0.2396502,0.4142002,0.6787275,0.8821429,NA
"ENSG00000244630",0,NA,NA,NA,NA,NA,"RPS26P27"
"ENSG00000244640",0,NA,NA,NA,NA,NA,"RPLP0P8"
"ENSG00000244641",0,NA,NA,NA,NA,NA,NA
"ENSG00000244646",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,"XKRY2"
"ENSG00000244652",0,NA,NA,NA,NA,NA,NA
"ENSG00000244653",0,NA,NA,NA,NA,NA,NA
"ENSG00000244657",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000244661",0,NA,NA,NA,NA,NA,"TRBV12-1"
"ENSG00000244662",0,NA,NA,NA,NA,NA,"RPL21P102"
"ENSG00000244668",1.854984,-0.713074,1.322618,-0.5391384,0.5897914,NA,NA
"ENSG00000244669",0,NA,NA,NA,NA,NA,"RPS6P5"
"ENSG00000244672",9.718028,0.3937442,0.9536678,0.4128735,0.6796993,NA,"LY6G5B"
"ENSG00000244674",0,NA,NA,NA,NA,NA,"RPS3AP15"
"ENSG00000244681",5.57293,-0.7101902,0.8554701,-0.8301753,0.4064397,NA,"MTHFD2P1"
"ENSG00000244682",0.5455427,-1.511144,3.014584,-0.5012779,0.6161756,NA,NA
"ENSG00000244687",2371.233,0.007747766,0.1310064,0.05914036,0.9528403,0.9888882,"UBE2V1"
"ENSG00000244691",0,NA,NA,NA,NA,NA,"RPL10AP1"
"ENSG00000244693",36.95342,0.5082232,0.5174941,0.9820849,0.326058,0.6317321,"CTAGE8"
"ENSG00000244694",161.8402,-0.6618811,0.4287624,-1.543701,0.1226607,0.3603503,"PTCHD4"
"ENSG00000244699",0.2126202,-1.229421,3.528808,-0.3483955,0.7275432,NA,NA
"ENSG00000244703",0.1226236,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"CD46P1"
"ENSG00000244705",0.978145,0.9112548,1.870548,0.4871592,0.6261455,NA,"RPLP0P10"
"ENSG00000244708",0,NA,NA,NA,NA,NA,"RPL23P10"
"ENSG00000244712",0.1060739,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000244716",5.507139,-0.1210753,0.7592699,-0.1594628,0.8733043,NA,"RPL17P7"
"ENSG00000244717",0,NA,NA,NA,NA,NA,NA
"ENSG00000244720",0,NA,NA,NA,NA,NA,NA
"ENSG00000244721",5.530266,0.3770672,1.244058,0.3030945,0.7618178,NA,"HLA-L"
"ENSG00000244722",0.3224583,0.1733657,3.533812,0.04905913,0.9608722,NA,"RPSAP29"
"ENSG00000244723",5.843128,-0.7113591,0.6793374,-1.047137,0.2950366,NA,NA
"ENSG00000244730",0,NA,NA,NA,NA,NA,NA
"ENSG00000244731",94.05543,-0.4955076,0.7633953,-0.649084,0.5162841,0.7809134,"C4A"
"ENSG00000244734",0.1862932,0.8946997,3.533812,0.2531826,0.8001271,NA,"HBB"
"ENSG00000244740",0.1060739,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"RPL31P23"
"ENSG00000244743",0,NA,NA,NA,NA,NA,NA
"ENSG00000244752",0,NA,NA,NA,NA,NA,"CRYBB2"
"ENSG00000244753",0.1315182,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000244754",1597.117,-0.05647352,0.1143014,-0.4940755,0.6212529,0.8491302,"N4BP2L2"
"ENSG00000244756",0.2630364,1.70104,3.517325,0.4836174,0.6286575,NA,"RPL37P5"
"ENSG00000244921",0.8460737,0.5161018,1.747194,0.295389,0.7676968,NA,"MTCYBP18"
"ENSG00000244932",7.440569,-0.2732757,0.6682443,-0.4089458,0.6825794,NA,NA
"ENSG00000245205",4.853578,-0.5560364,0.7382751,-0.7531561,0.4513561,NA,"EEF1A1P4"
"ENSG00000245680",389.6239,-0.2416477,0.1428115,-1.692075,0.09063169,0.2977436,"ZNF585B"
"ENSG00000245848",4.151302,0.1203174,1.033536,0.1164134,0.9073249,NA,"CEBPA"
"ENSG00000245958",136.4859,-0.1966095,0.2240707,-0.877444,0.3802455,0.6789458,"SEPTIN7P14"
"ENSG00000246082",7.979827,0.3103783,0.647655,0.4792339,0.6317722,NA,"NUDT16L2P"
"ENSG00000246115",0,NA,NA,NA,NA,NA,NA
"ENSG00000246203",19.39196,-0.1231128,0.4036865,-0.3049713,0.760388,0.9204026,NA
"ENSG00000246575",11.6592,-0.2216961,0.512182,-0.4328464,0.6651264,0.8747207,NA
"ENSG00000246596",33.77408,0.2890891,0.3713224,0.7785394,0.4362511,0.7246984,NA
"ENSG00000246705",700.491,0.7773233,0.1958561,3.968849,7.222076e-05,0.00120064,"H2AJ"
"ENSG00000246922",47.19768,-0.06938706,0.4089965,-0.1696519,0.8652839,0.9613913,"UBAP1L"
"ENSG00000247077",244.113,0.3687081,0.1433725,2.57168,0.01012065,0.06502004,"PGAM5"
"ENSG00000247315",301.3374,-0.232469,0.1241621,-1.872302,0.06116484,0.2304906,"ZCCHC3"
"ENSG00000247570",0.1361651,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000247595",7.988208,0.9571369,0.6901919,1.386769,0.1655121,NA,"SPTY2D1OS"
"ENSG00000247596",862.7062,0.03065077,0.1873752,0.1635796,0.8700621,0.963017,"TWF2"
"ENSG00000247626",41.75145,0.5011601,0.2871668,1.745188,0.08095209,0.2765957,"MARS2"
"ENSG00000247627",22.74111,0.5427165,1.414266,0.3837443,NA,NA,"MTND4P12"
"ENSG00000247700",11.65578,0.7191119,0.6406419,1.122487,0.2616556,0.559872,NA
"ENSG00000247732",0.1361651,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000247746",53.85748,-0.6031627,0.2898298,-2.081093,0.03742541,0.1640069,"USP51"
"ENSG00000247763",0.406485,1.003524,3.223129,0.3113509,0.7555339,NA,"TUBAP14"
"ENSG00000247872",0,NA,NA,NA,NA,NA,NA
"ENSG00000247911",0,NA,NA,NA,NA,NA,"HMGN1P12"
"ENSG00000248098",128.4254,-0.06742987,0.2266449,-0.2975133,0.7660746,0.9222946,"BCKDHA"
"ENSG00000248099",0.9813256,0.3474575,1.642731,0.2115121,0.8324877,NA,"INSL3"
"ENSG00000248104",0,NA,NA,NA,NA,NA,"TARS2P1"
"ENSG00000248105",0,NA,NA,NA,NA,NA,NA
"ENSG00000248106",0,NA,NA,NA,NA,NA,"LOC100421074"
"ENSG00000248113",0,NA,NA,NA,NA,NA,NA
"ENSG00000248114",0.1315182,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248117",0,NA,NA,NA,NA,NA,NA
"ENSG00000248120",0,NA,NA,NA,NA,NA,NA
"ENSG00000248121",24.49141,-0.2122197,0.3328638,-0.6375572,0.523762,0.7851777,NA
"ENSG00000248122",0,NA,NA,NA,NA,NA,NA
"ENSG00000248124",161.7202,-0.3161939,0.2047266,-1.544469,0.1224747,0.3601708,NA
"ENSG00000248126",1.876901,-1.262874,1.628928,-0.7752789,0.4381749,NA,NA
"ENSG00000248128",0,NA,NA,NA,NA,NA,NA
"ENSG00000248133",0,NA,NA,NA,NA,NA,"MTND4LP22"
"ENSG00000248134",0,NA,NA,NA,NA,NA,NA
"ENSG00000248136",0,NA,NA,NA,NA,NA,"MTND6P8"
"ENSG00000248139",0,NA,NA,NA,NA,NA,NA
"ENSG00000248144",65.10668,0.3973661,0.4221745,0.9412366,0.3465836,0.6508958,"ADH1C"
"ENSG00000248155",0,NA,NA,NA,NA,NA,NA
"ENSG00000248156",0,NA,NA,NA,NA,NA,NA
"ENSG00000248159",1.320271,-1.025573,1.546015,-0.6633658,0.5070963,NA,NA
"ENSG00000248160",0,NA,NA,NA,NA,NA,NA
"ENSG00000248162",1.411646,1.552973,1.636244,0.9491087,0.3425653,NA,NA
"ENSG00000248167",1.704741,-4.135411,3.404509,-1.214686,0.2244857,NA,"TRIM39-RPP21"
"ENSG00000248170",0,NA,NA,NA,NA,NA,NA
"ENSG00000248180",0.7936772,2.279988,2.184319,1.043798,0.2965787,NA,NA
"ENSG00000248182",0,NA,NA,NA,NA,NA,"OR12D1"
"ENSG00000248185",0,NA,NA,NA,NA,NA,"LOC100420027"
"ENSG00000248188",0.5600504,0.2787855,2.525419,0.1103918,0.9120987,NA,"LOC100288771"
"ENSG00000248191",0,NA,NA,NA,NA,NA,"PES1P1"
"ENSG00000248196",0.4786603,1.190927,3.504252,0.3398519,0.7339681,NA,"LOC100419572"
"ENSG00000248200",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248205",0,NA,NA,NA,NA,NA,NA
"ENSG00000248208",0,NA,NA,NA,NA,NA,NA
"ENSG00000248209",0,NA,NA,NA,NA,NA,NA
"ENSG00000248213",6.805959,0.005605758,0.6165252,0.009092503,0.9927453,NA,NA
"ENSG00000248216",0,NA,NA,NA,NA,NA,NA
"ENSG00000248229",0,NA,NA,NA,NA,NA,NA
"ENSG00000248230",3.619711,-0.3992193,1.962404,-0.2034338,0.838796,NA,NA
"ENSG00000248231",0,NA,NA,NA,NA,NA,NA
"ENSG00000248234",0,NA,NA,NA,NA,NA,NA
"ENSG00000248235",4.187796,-0.7770978,2.406242,-0.3229508,0.7467325,NA,NA
"ENSG00000248236",0,NA,NA,NA,NA,NA,NA
"ENSG00000248237",0,NA,NA,NA,NA,NA,"LOC100421808"
"ENSG00000248249",0,NA,NA,NA,NA,NA,NA
"ENSG00000248257",0.7308909,-0.8560973,2.013828,-0.4251093,0.670757,NA,NA
"ENSG00000248259",0,NA,NA,NA,NA,NA,NA
"ENSG00000248271",0,NA,NA,NA,NA,NA,"PGAM1P1"
"ENSG00000248278",4.331321,0.1257689,0.8484728,0.1482298,0.8821614,NA,"LOC105371814"
"ENSG00000248281",0,NA,NA,NA,NA,NA,NA
"ENSG00000248282",0,NA,NA,NA,NA,NA,"MTCYBP44"
"ENSG00000248283",0,NA,NA,NA,NA,NA,NA
"ENSG00000248286",0,NA,NA,NA,NA,NA,NA
"ENSG00000248287",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,"SCGB1D5P"
"ENSG00000248288",0,NA,NA,NA,NA,NA,NA
"ENSG00000248290",2.69258,-2.6262,2.973255,-0.8832745,0.377088,NA,NA
"ENSG00000248293",0,NA,NA,NA,NA,NA,NA
"ENSG00000248295",0,NA,NA,NA,NA,NA,NA
"ENSG00000248302",0,NA,NA,NA,NA,NA,NA
"ENSG00000248305",0,NA,NA,NA,NA,NA,NA
"ENSG00000248308",0,NA,NA,NA,NA,NA,"LOC100419319"
"ENSG00000248313",0,NA,NA,NA,NA,NA,"CYP4F27P"
"ENSG00000248315",0,NA,NA,NA,NA,NA,"MTND4LP2"
"ENSG00000248320",2.362531,-0.6421222,1.331822,-0.482138,0.6297079,NA,NA
"ENSG00000248327",0.1862932,0.8946997,3.533812,0.2531826,0.8001271,NA,"NOL8P1"
"ENSG00000248328",0,NA,NA,NA,NA,NA,"MTCO3P28"
"ENSG00000248329",3.973227,0.3734196,0.842933,0.4430004,0.6577655,NA,"APELA"
"ENSG00000248333",1298.731,0.1005228,0.1001775,1.003448,0.3156449,0.6197245,"CDK11B"
"ENSG00000248334",26.29956,-0.2117165,1.227164,-0.1725251,NA,NA,NA
"ENSG00000248336",0,NA,NA,NA,NA,NA,NA
"ENSG00000248337",0.1060739,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000248340",0,NA,NA,NA,NA,NA,NA
"ENSG00000248347",0.4666047,1.373682,2.521523,0.5447825,0.5859031,NA,NA
"ENSG00000248349",0,NA,NA,NA,NA,NA,NA
"ENSG00000248350",0,NA,NA,NA,NA,NA,NA
"ENSG00000248351",0,NA,NA,NA,NA,NA,NA
"ENSG00000248352",1.475761,0.3362029,2.622476,0.1282005,0.8979903,NA,NA
"ENSG00000248355",0,NA,NA,NA,NA,NA,"ARL2BPP6"
"ENSG00000248364",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"OR7E86P"
"ENSG00000248365",0,NA,NA,NA,NA,NA,NA
"ENSG00000248366",0,NA,NA,NA,NA,NA,"TRAJ51"
"ENSG00000248374",0,NA,NA,NA,NA,NA,NA
"ENSG00000248375",7.619604,-0.1923626,0.5958248,-0.3228509,0.7468081,NA,NA
"ENSG00000248376",0.1862932,0.8946997,3.533812,0.2531826,0.8001271,NA,"LOC100127981"
"ENSG00000248377",0,NA,NA,NA,NA,NA,"HMGN1P9"
"ENSG00000248383",1.669581,-1.230609,1.802815,-0.6826043,0.4948569,NA,"PCDHAC1"
"ENSG00000248385",0.3920972,0.01620802,3.298783,0.004913334,0.9960797,NA,"TARM1"
"ENSG00000248387",0.1361651,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"LOC100131038"
"ENSG00000248394",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248396",0,NA,NA,NA,NA,NA,"TOMM22P4"
"ENSG00000248400",0,NA,NA,NA,NA,NA,"ST13P12"
"ENSG00000248401",0.1962848,0.1733657,3.533812,0.04905913,0.9608722,NA,"LOC391674"
"ENSG00000248403",0,NA,NA,NA,NA,NA,"NACAP6"
"ENSG00000248405",0.4844781,-2.311157,3.45759,-0.66843,0.5038591,NA,"PRR5-ARHGAP8"
"ENSG00000248406",1.457949,1.782346,2.548809,0.6992858,0.4843735,NA,"LOC112268242"
"ENSG00000248409",0,NA,NA,NA,NA,NA,NA
"ENSG00000248415",0.1060739,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000248418",0,NA,NA,NA,NA,NA,"UBL5P1"
"ENSG00000248419",0,NA,NA,NA,NA,NA,"LOC100130072"
"ENSG00000248420",0,NA,NA,NA,NA,NA,"MTATP6P9"
"ENSG00000248422",0,NA,NA,NA,NA,NA,NA
"ENSG00000248423",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000248424",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,"OR51K1P"
"ENSG00000248426",0,NA,NA,NA,NA,NA,NA
"ENSG00000248430",0,NA,NA,NA,NA,NA,"HMGB3P16"
"ENSG00000248439",0,NA,NA,NA,NA,NA,"RPL23AP94"
"ENSG00000248442",0,NA,NA,NA,NA,NA,"OR10J7P"
"ENSG00000248444",0,NA,NA,NA,NA,NA,NA
"ENSG00000248447",0,NA,NA,NA,NA,NA,"LOC100533670"
"ENSG00000248448",0,NA,NA,NA,NA,NA,NA
"ENSG00000248449",4.8687,-0.1764113,0.886639,-0.1989663,0.8422891,NA,"PCDHGB8P"
"ENSG00000248452",0,NA,NA,NA,NA,NA,NA
"ENSG00000248459",0,NA,NA,NA,NA,NA,NA
"ENSG00000248462",0,NA,NA,NA,NA,NA,"NENFP3"
"ENSG00000248466",0.1060739,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"LOC651644"
"ENSG00000248471",0,NA,NA,NA,NA,NA,NA
"ENSG00000248472",5.258136,0.8555886,1.289954,0.6632709,0.5071571,NA,"DDX11L16"
"ENSG00000248477",4.027827,-0.5593483,1.063263,-0.5260676,0.5988412,NA,"NAIPP3"
"ENSG00000248480",0,NA,NA,NA,NA,NA,NA
"ENSG00000248483",9.795157,0.04025848,0.5833669,0.06901057,0.9449812,NA,"POU5F2"
"ENSG00000248485",1.568805,-1.255835,1.437403,-0.8736836,0.3822906,NA,"PCP4L1"
"ENSG00000248487",235.7212,-0.008974404,0.1555503,-0.05769456,0.9539919,0.9888964,"ABHD14A"
"ENSG00000248488",0,NA,NA,NA,NA,NA,"PGAM4P2"
"ENSG00000248493",0,NA,NA,NA,NA,NA,NA
"ENSG00000248496",1.152732,-0.236285,2.725177,-0.08670446,0.9309064,NA,"ZBED9"
"ENSG00000248498",0.5469192,-2.499327,3.448607,-0.7247351,0.4686146,NA,"ASNSP1"
"ENSG00000248503",16.77007,0.1130376,0.4773151,0.2368196,0.8127968,0.9421275,NA
"ENSG00000248506",0,NA,NA,NA,NA,NA,"TUBAP10"
"ENSG00000248507",0,NA,NA,NA,NA,NA,"OR5H4P"
"ENSG00000248521",0,NA,NA,NA,NA,NA,NA
"ENSG00000248522",0,NA,NA,NA,NA,NA,"SBF1P1"
"ENSG00000248527",5016.296,0.1098344,0.19711,0.5572237,0.5773746,0.8219136,"MTATP6P1"
"ENSG00000248530",0,NA,NA,NA,NA,NA,"BCL2L12P1"
"ENSG00000248531",0,NA,NA,NA,NA,NA,NA
"ENSG00000248532",0,NA,NA,NA,NA,NA,NA
"ENSG00000248542",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,"LOC391768"
"ENSG00000248543",0,NA,NA,NA,NA,NA,NA
"ENSG00000248546",0,NA,NA,NA,NA,NA,"ANP32C"
"ENSG00000248547",0,NA,NA,NA,NA,NA,NA
"ENSG00000248548",0,NA,NA,NA,NA,NA,"MTND4P8"
"ENSG00000248552",0,NA,NA,NA,NA,NA,NA
"ENSG00000248553",0.4285322,-0.5488041,3.163423,-0.1734843,0.8622708,NA,"OR52H2P"
"ENSG00000248557",2.474333,0.09086073,1.015061,0.08951256,0.9286746,NA,"LOC100419878"
"ENSG00000248560",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"LOC729707"
"ENSG00000248563",0,NA,NA,NA,NA,NA,NA
"ENSG00000248564",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248565",0,NA,NA,NA,NA,NA,"TECRP2"
"ENSG00000248568",0,NA,NA,NA,NA,NA,NA
"ENSG00000248569",0,NA,NA,NA,NA,NA,NA
"ENSG00000248573",0,NA,NA,NA,NA,NA,NA
"ENSG00000248574",0,NA,NA,NA,NA,NA,NA
"ENSG00000248577",0,NA,NA,NA,NA,NA,NA
"ENSG00000248578",0,NA,NA,NA,NA,NA,NA
"ENSG00000248583",3.760683,-0.133561,1.635481,-0.08166465,0.9349134,NA,NA
"ENSG00000248585",0,NA,NA,NA,NA,NA,NA
"ENSG00000248586",0.1962848,0.1733657,3.533812,0.04905913,0.9608722,NA,"LOC100288510"
"ENSG00000248590",0,NA,NA,NA,NA,NA,NA
"ENSG00000248591",0,NA,NA,NA,NA,NA,NA
"ENSG00000248592",45.6163,-0.4218536,0.5066469,-0.8326382,0.4050488,0.7022457,"STIMATE-MUSTN1"
"ENSG00000248593",56.98558,-0.5327766,0.2801245,-1.901928,0.05718058,0.2206473,"DSTNP2"
"ENSG00000248608",0,NA,NA,NA,NA,NA,"LOC645433"
"ENSG00000248610",1.325307,1.07688,1.701512,0.6328957,0.5268018,NA,"HSPA8P4"
"ENSG00000248611",0,NA,NA,NA,NA,NA,"LOC100422640"
"ENSG00000248613",0,NA,NA,NA,NA,NA,NA
"ENSG00000248616",0,NA,NA,NA,NA,NA,NA
"ENSG00000248618",0.2375921,0.1733657,3.533812,0.04905913,0.9608722,NA,"ENPP7P3"
"ENSG00000248621",0,NA,NA,NA,NA,NA,NA
"ENSG00000248625",0,NA,NA,NA,NA,NA,"LOC402192"
"ENSG00000248626",1.25848,1.227518,1.87033,0.656311,0.5116241,NA,NA
"ENSG00000248632",38.57129,0.1361889,0.4209677,0.3235139,0.7463061,0.9150246,NA
"ENSG00000248633",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"GET1P1"
"ENSG00000248635",0,NA,NA,NA,NA,NA,NA
"ENSG00000248637",0,NA,NA,NA,NA,NA,NA
"ENSG00000248639",0,NA,NA,NA,NA,NA,NA
"ENSG00000248640",0,NA,NA,NA,NA,NA,NA
"ENSG00000248641",1.631297,1.228989,1.592501,0.7717351,0.4402713,NA,NA
"ENSG00000248642",0,NA,NA,NA,NA,NA,"OR10J2P"
"ENSG00000248643",52.97879,-0.1957928,0.4924545,-0.3975855,0.6909357,0.8886058,"RBM14-RBM4"
"ENSG00000248645",0,NA,NA,NA,NA,NA,NA
"ENSG00000248648",0.7604843,-2.978355,2.630215,-1.132362,0.2574824,NA,NA
"ENSG00000248651",0,NA,NA,NA,NA,NA,NA
"ENSG00000248652",0,NA,NA,NA,NA,NA,NA
"ENSG00000248654",0,NA,NA,NA,NA,NA,"MTCO3P44"
"ENSG00000248655",0,NA,NA,NA,NA,NA,NA
"ENSG00000248659",0,NA,NA,NA,NA,NA,NA
"ENSG00000248660",0,NA,NA,NA,NA,NA,NA
"ENSG00000248669",0,NA,NA,NA,NA,NA,NA
"ENSG00000248672",17.81211,0.8660666,1.247954,0.693989,0.4876891,0.7614407,"LY75-CD302"
"ENSG00000248674",0,NA,NA,NA,NA,NA,NA
"ENSG00000248684",0,NA,NA,NA,NA,NA,"BIN2P2"
"ENSG00000248687",0,NA,NA,NA,NA,NA,NA
"ENSG00000248696",0,NA,NA,NA,NA,NA,NA
"ENSG00000248697",0.1065463,-0.5479728,3.533812,-0.1550657,0.8767696,NA,"TOX4P1"
"ENSG00000248699",0,NA,NA,NA,NA,NA,"LOC391741"
"ENSG00000248702",0,NA,NA,NA,NA,NA,NA
"ENSG00000248704",0,NA,NA,NA,NA,NA,"MTND4P2"
"ENSG00000248705",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248710",11.65909,-1.025842,1.499825,-0.683974,0.4939916,0.7659196,"TRIM59-IFT80"
"ENSG00000248711",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248712",21.70971,-0.1404163,0.504956,-0.2780764,0.7809537,0.928635,"CCDC153"
"ENSG00000248713",0,NA,NA,NA,NA,NA,"C4orf54"
"ENSG00000248715",0,NA,NA,NA,NA,NA,NA
"ENSG00000248716",0,NA,NA,NA,NA,NA,NA
"ENSG00000248720",0,NA,NA,NA,NA,NA,"RFPL4AP5"
"ENSG00000248722",0,NA,NA,NA,NA,NA,"AK3P4"
"ENSG00000248725",0,NA,NA,NA,NA,NA,NA
"ENSG00000248729",0.242239,-1.270362,3.526858,-0.3601964,0.7187003,NA,"MTCO1P30"
"ENSG00000248735",0,NA,NA,NA,NA,NA,"R3HDM2P1"
"ENSG00000248739",0,NA,NA,NA,NA,NA,NA
"ENSG00000248745",0,NA,NA,NA,NA,NA,NA
"ENSG00000248746",1.715329,0.7833861,1.511442,0.5183038,0.6042463,NA,"ACTN3"
"ENSG00000248748",0,NA,NA,NA,NA,NA,"MTND5P9"
"ENSG00000248750",0,NA,NA,NA,NA,NA,NA
"ENSG00000248751",21.46347,-0.02470481,0.5664966,-0.04360981,0.9652154,0.9914128,NA
"ENSG00000248755",0,NA,NA,NA,NA,NA,NA
"ENSG00000248761",0,NA,NA,NA,NA,NA,NA
"ENSG00000248763",0,NA,NA,NA,NA,NA,NA
"ENSG00000248765",0.3513211,-1.853236,3.484876,-0.5317938,0.5948688,NA,"MTCYBP37"
"ENSG00000248766",0,NA,NA,NA,NA,NA,NA
"ENSG00000248769",0.8979827,2.471958,2.623255,0.9423248,0.3460264,NA,NA
"ENSG00000248770",0,NA,NA,NA,NA,NA,NA
"ENSG00000248772",0,NA,NA,NA,NA,NA,NA
"ENSG00000248775",0,NA,NA,NA,NA,NA,NA
"ENSG00000248777",0,NA,NA,NA,NA,NA,"LOC100129344"
"ENSG00000248778",0,NA,NA,NA,NA,NA,NA
"ENSG00000248780",0.1315182,0.8946997,3.533812,0.2531826,0.8001271,NA,NA
"ENSG00000248781",0.0897385,0.8946997,3.533812,0.2531826,0.8001271,NA,"PSMC1P4"
"ENSG00000248785",0.242239,-1.270362,3.526858,-0.3601964,0.7187003,NA,NA
"ENSG00000248791",0,NA,NA,NA,NA,NA,"LOC100422687"
"ENSG00000248792",0,NA,NA,NA,NA,NA,"LINC00266-2P"
"ENSG00000248794",1.827084,-0.2959743,1.23623,-0.2394168,0.8107824,NA,NA
"ENSG00000248795",0.1060739,-0.5479728,3.533812,-0.1550657,0.8767696,NA,NA
"ENSG00000248796",0,NA,NA,NA,NA,NA,NA
"ENSG00000248803",0,NA,NA,NA,NA,NA,NA
"ENSG00000248807",0,NA,NA,NA,NA,NA,NA
"ENSG00000248817",0,NA,NA,NA,NA,NA,NA
"ENSG00000248820",0,NA,NA,NA,NA,NA,"DYNLL1P6"
"ENSG00000248821",0,NA,NA,NA,NA,NA,NA
"ENSG00000248822",0,NA,NA,NA,NA,NA,"APOBEC3AP1"
"ENSG00000248824",0,NA,NA,NA,NA,NA,NA
"ENSG00000248826",0,NA,NA,NA,NA,NA,"PCBP2P3"
"ENSG00000248827",0,NA,NA,NA,NA,NA,"LOC345576"
"ENSG00000248830",1.314407,-0.1066829,1.373503,-0.07767213,0.9380889,NA,NA
"ENSG00000248831",0,NA,NA,NA,NA,NA,"LOC100421142"
"ENSG00000248834",0,NA,NA,NA,NA,NA,"MARK2P5"
"ENSG00000248838",0,NA,NA,NA,NA,NA,"PGAM1P13"
"ENSG00000248840",1.602335,0.3858154,1.533756,0.2515494,0.8013894,NA,NA
"ENSG00000248843",0.1388017,0.8946997,3.533812,0.2531826,0.8001271,NA,"RPL7AP29"
"ENSG00000248847",0,NA,NA,NA,NA,NA,"LOC100131441"
"ENSG00000248848",0,NA,NA,NA,NA,NA,"PPBPP2"
"ENSG00000248850",0,NA,NA,NA,NA,NA,"LOC645852"
"ENSG00000248851",0,NA,NA,NA,NA,NA,"LOC100421364"
"ENSG00000248853",0,NA,NA,NA,NA,NA,NA
